theme,model,strategy,fold,title,year,label,score,latency_s,from_cache,error
mdwe,llama3.2:3b,zero-shot,1,Model-driven development of composite context-aware web applications,2009,1,6,4.364,False,
mdwe,llama3.2:3b,zero-shot,1,Integrating usability requirements that can be evaluated in design time into Model Driven Engineering of Web Information,2009,1,6,4.479,False,
mdwe,llama3.2:3b,zero-shot,1,Log-based transactional workflow mining,2009,0,2,4.743,False,
mdwe,llama3.2:3b,zero-shot,1,Methodologies for data quality assessment and improvement,2009,0,2,3.775,False,
mdwe,llama3.2:3b,zero-shot,1,{MDA-based} tool chain for web services development,2009,0,6,4.327,False,
mdwe,llama3.2:3b,zero-shot,1,Supporting automatic model inconsistency fixing,2009,0,4,4.296,False,
mdwe,llama3.2:3b,zero-shot,1,Editorial: {Model-Driven} Development for secure information systems,2009,0,2,3.868,False,
mdwe,llama3.2:3b,zero-shot,1,From business process models to process-oriented software systems,2009,0,4,5.582,False,
mdwe,llama3.2:3b,zero-shot,1,Architecture and behaviour analysis for engineering Service Modes,2009,0,6,4.388,False,
mdwe,llama3.2:3b,zero-shot,1,Adding flexibility in the model-driven engineering of user interfaces,2009,0,6,6.247,False,
mdwe,llama3.2:3b,zero-shot,1,Surveying navigation modelling approaches,2009,1,4,5.047,False,
mdwe,llama3.2:3b,zero-shot,1,A system for teaching web engineering concepts in a supervised way using rich internet applications,2009,1,4,5.226,False,
mdwe,llama3.2:3b,zero-shot,1,Using web accessibility patterns for web application development,2009,1,4,3.598,False,
mdwe,llama3.2:3b,zero-shot,1,A framework for {QoS-based} Web service contracting,2009,0,4,5.707,False,
mdwe,llama3.2:3b,zero-shot,1,Aspect-oriented adaptation specification in web information systems: a semantics-based approach,2009,0,6,5.049,False,
mdwe,llama3.2:3b,zero-shot,1,Weaving ontologies to support digital forensic analysis,2009,0,2,3.967,False,
mdwe,llama3.2:3b,zero-shot,1,Analysis and applications of timed service protocols,2010,0,2,4.602,False,
mdwe,llama3.2:3b,zero-shot,1,Engineering rich internet applications with a model-driven approach,2010,1,6,4.896,False,
mdwe,llama3.2:3b,zero-shot,1,Specification of personalization in web application design,2010,0,6,3.756,False,
mdwe,llama3.2:3b,zero-shot,2,Addressing New Concerns in {Model-Driven} Web Engineering Approaches,2008,1,6,4.444,False,
mdwe,llama3.2:3b,zero-shot,2,A Methodology for {Model-Driven} Web Application Composition,2008,1,6,4.984,False,
mdwe,llama3.2:3b,zero-shot,2,Characterizing navigation maps for web applications with the {NMM} approach,2008,1,6,4.42,False,
mdwe,llama3.2:3b,zero-shot,2,Towards interoperable Web engineering methods,2008,1,6,4.644,False,
mdwe,llama3.2:3b,zero-shot,2,Towards an Early Usability Evaluation for Web Applications,2008,1,4,4.242,False,
mdwe,llama3.2:3b,zero-shot,2,Decoupling web application concerns through weaving operations,2008,1,6,5.547,False,
mdwe,llama3.2:3b,zero-shot,2,Enhancing the expressivity of {PADL} for specifying Web Services Architectures,2008,0,4,4.011,False,
mdwe,llama3.2:3b,zero-shot,2,Supporting the dynamic evolution of Web service protocols in service-oriented architectures,2008,0,4,5.012,False,
mdwe,llama3.2:3b,zero-shot,2,Model-driven development of composite web applications,2008,1,6,4.141,False,
mdwe,llama3.2:3b,zero-shot,2,Engineering a design method for web content management implementations,2008,0,4,14.183,False,
mdwe,llama3.2:3b,zero-shot,2,Storing {OWL} ontologies in {SQL3} object-relational databases,2008,0,2,14.335,False,
mdwe,llama3.2:3b,zero-shot,2,A measurement framework for the parameterization of performance models of {SOA-based} systems,2008,0,4,14.964,False,
mdwe,llama3.2:3b,zero-shot,2,{ActiveRDF:} Embedding Semantic Web data into object-oriented languages,2008,0,6,16.072,False,
mdwe,llama3.2:3b,zero-shot,2,Designing and architecting process-aware Web applications with {EPML},2008,0,6,13.709,False,
mdwe,llama3.2:3b,zero-shot,2,{SOMA-ME:} a platform for the model-driven design of {SOA} solutions,2008,0,6,14.137,False,
mdwe,llama3.2:3b,zero-shot,2,From page-centric to portlet-centric Web development: Easing the transition using {MDD},2008,1,6,12.741,False,
mdwe,llama3.2:3b,zero-shot,2,{ActiveRDF:} Embedding Semantic Web data into object-oriented languages,2008,0,6,15.766,False,
mdwe,llama3.2:3b,zero-shot,3,{flashWeb:} graphical modeling of web applications for data management,2007,1,6,13.535,False,
mdwe,llama3.2:3b,zero-shot,3,A model-driven development framework for enterprise Web services,2007,0,6,14.483,False,
mdwe,llama3.2:3b,zero-shot,3,{WebTE:} {MDA} transformation engine for web applications,2007,1,6,12.252,False,
mdwe,llama3.2:3b,zero-shot,3,"Model-driven development of web applications with {UWA,} {MVC} and {JavaServer} faces",2007,1,6,15.439,False,
mdwe,llama3.2:3b,zero-shot,3,Using established Web Engineering knowledge in model-driven approaches,2007,1,6,12.076,False,
mdwe,llama3.2:3b,zero-shot,3,The {UM-MAIS} Methodology for Multi-channel Adaptive Web Information Systems,2007,0,6,15.125,False,
mdwe,llama3.2:3b,zero-shot,3,Model-driven design and development of semantic Web service applications,2007,1,6,14.772,False,
mdwe,llama3.2:3b,zero-shot,3,Tool support for model checking of web application designs,2007,1,6,12.09,False,
mdwe,llama3.2:3b,zero-shot,3,Assembling Composite Web Services from Autonomous Components,2007,0,6,15.394,False,
mdwe,llama3.2:3b,zero-shot,3,Data and web management research at Politecnico di Milano,2007,0,2,9.934,False,
mdwe,llama3.2:3b,zero-shot,3,Encoding process algebraic descriptions of web services into {BPEL},2007,0,4,14.214,False,
mdwe,llama3.2:3b,zero-shot,3,A framework for deriving semantic web services,2007,0,4,15.181,False,
mdwe,llama3.2:3b,zero-shot,3,Functional web applications,2007,0,4,11.245,False,
mdwe,llama3.2:3b,zero-shot,3,Integrating value-based requirement engineering models to webml using vip business modeling framework,2007,0,6,14.671,False,
mdwe,llama3.2:3b,zero-shot,3,"Think global, act local: implementing model management with domain-specific integration languages",2007,0,6,12.24,False,
mdwe,llama3.2:3b,zero-shot,3,Progress in Web-based decision support technologies,2007,0,2,11.617,False,
mdwe,llama3.2:3b,zero-shot,3,A context-based mediation approach to compose semantic Web services,2007,0,4,13.15,False,
mdwe,llama3.2:3b,zero-shot,3,Movie forecast Guru: A Web-based {DSS} for Hollywood managers,2007,0,2,13.678,False,
mdwe,llama3.2:3b,zero-shot,3,Ontology-based artefact management in automotive electronics,2007,0,2,11.728,False,
mdwe,llama3.2:3b,zero-shot,3,Bridging {WebML} to model-driven engineering: from document type definitions to meta object facility,2007,1,6,15.334,False,
mdwe,llama3.2:3b,few-shot-random,1,{Model-Driven} Web Engineering {(MDWE} 2008),2009,0,6,15.461,False,
mdwe,llama3.2:3b,few-shot-random,1,{Model-Driven} Web Engineering for the Automated Configuration of Web Content Management Systems,2009,1,6,13.59,False,
mdwe,llama3.2:3b,few-shot-random,1,Integrating a Usability Model into {Model-Driven} Web Development Processes,2009,1,6,15.945,False,
mdwe,llama3.2:3b,few-shot-random,1,Model-driven in reverse: the practical experience of the {AQUA} project,2009,1,6,12.983,False,
mdwe,llama3.2:3b,few-shot-random,1,A {Model-Driven} Reverse Engineering Approach for Semantic Web Services Composition,2009,0,6,8.272,False,
mdwe,llama3.2:3b,few-shot-random,1,Bridging Test and {Model-Driven} Approaches in Web Engineering,2009,1,6,15.256,False,
mdwe,llama3.2:3b,few-shot-random,1,Model-driven development of composite context-aware web applications,2009,1,6,13.878,False,
mdwe,llama3.2:3b,few-shot-random,1,Integrating usability requirements that can be evaluated in design time into Model Driven Engineering of Web Information,2009,1,6,12.264,False,
mdwe,llama3.2:3b,few-shot-random,1,Log-based transactional workflow mining,2009,0,4,16.61,False,
mdwe,llama3.2:3b,few-shot-random,1,Methodologies for data quality assessment and improvement,2009,0,4,16.487,False,
mdwe,llama3.2:3b,few-shot-random,1,{MDA-based} tool chain for web services development,2009,0,6,16.134,False,
mdwe,llama3.2:3b,few-shot-random,1,Supporting automatic model inconsistency fixing,2009,0,6,11.29,False,
mdwe,llama3.2:3b,few-shot-random,1,Editorial: {Model-Driven} Development for secure information systems,2009,0,6,13.564,False,
mdwe,llama3.2:3b,few-shot-random,1,From business process models to process-oriented software systems,2009,0,6,14.379,False,
mdwe,llama3.2:3b,few-shot-random,1,Architecture and behaviour analysis for engineering Service Modes,2009,0,6,11.841,False,
mdwe,llama3.2:3b,few-shot-random,1,Adding flexibility in the model-driven engineering of user interfaces,2009,0,6,13.503,False,
mdwe,llama3.2:3b,few-shot-random,1,Surveying navigation modelling approaches,2009,1,6,9.889,False,
mdwe,llama3.2:3b,few-shot-random,1,A system for teaching web engineering concepts in a supervised way using rich internet applications,2009,1,6,5.512,False,
mdwe,llama3.2:3b,few-shot-random,1,Using web accessibility patterns for web application development,2009,1,6,2.823,False,
mdwe,llama3.2:3b,few-shot-random,1,A framework for {QoS-based} Web service contracting,2009,0,6,4.824,False,
mdwe,llama3.2:3b,few-shot-random,1,Aspect-oriented adaptation specification in web information systems: a semantics-based approach,2009,0,6,4.329,False,
mdwe,llama3.2:3b,few-shot-random,1,Weaving ontologies to support digital forensic analysis,2009,0,4,4.287,False,
mdwe,llama3.2:3b,few-shot-random,1,Analysis and applications of timed service protocols,2010,0,6,4.643,False,
mdwe,llama3.2:3b,few-shot-random,1,Engineering rich internet applications with a model-driven approach,2010,1,6,4.562,False,
mdwe,llama3.2:3b,few-shot-random,1,Specification of personalization in web application design,2010,0,6,4.199,False,
mdwe,llama3.2:3b,few-shot-random,2,Addressing New Concerns in {Model-Driven} Web Engineering Approaches,2008,1,6,5.77,False,
mdwe,llama3.2:3b,few-shot-random,2,A Methodology for {Model-Driven} Web Application Composition,2008,1,6,4.048,False,
mdwe,llama3.2:3b,few-shot-random,2,Characterizing navigation maps for web applications with the {NMM} approach,2008,1,6,4.594,False,
mdwe,llama3.2:3b,few-shot-random,2,Towards interoperable Web engineering methods,2008,1,6,3.909,False,
mdwe,llama3.2:3b,few-shot-random,2,Towards an Early Usability Evaluation for Web Applications,2008,1,6,4.91,False,
mdwe,llama3.2:3b,few-shot-random,2,Decoupling web application concerns through weaving operations,2008,1,6,6.251,False,
mdwe,llama3.2:3b,few-shot-random,2,Enhancing the expressivity of {PADL} for specifying Web Services Architectures,2008,0,6,5.334,False,
mdwe,llama3.2:3b,few-shot-random,2,Supporting the dynamic evolution of Web service protocols in service-oriented architectures,2008,0,6,5.507,False,
mdwe,llama3.2:3b,few-shot-random,2,Model-driven development of composite web applications,2008,1,6,5.315,False,
mdwe,llama3.2:3b,few-shot-random,2,Engineering a design method for web content management implementations,2008,0,6,4.514,False,
mdwe,llama3.2:3b,few-shot-random,2,Storing {OWL} ontologies in {SQL3} object-relational databases,2008,0,6,6.285,False,
mdwe,llama3.2:3b,few-shot-random,2,A measurement framework for the parameterization of performance models of {SOA-based} systems,2008,0,6,5.318,False,
mdwe,llama3.2:3b,few-shot-random,2,{ActiveRDF:} Embedding Semantic Web data into object-oriented languages,2008,0,6,7.496,False,
mdwe,llama3.2:3b,few-shot-random,2,Designing and architecting process-aware Web applications with {EPML},2008,0,6,14.153,False,
mdwe,llama3.2:3b,few-shot-random,2,{SOMA-ME:} a platform for the model-driven design of {SOA} solutions,2008,0,6,12.483,False,
mdwe,llama3.2:3b,few-shot-random,2,From page-centric to portlet-centric Web development: Easing the transition using {MDD},2008,1,6,13.965,False,
mdwe,llama3.2:3b,few-shot-random,2,{ActiveRDF:} Embedding Semantic Web data into object-oriented languages,2008,0,6,16.943,False,
mdwe,llama3.2:3b,few-shot-random,3,{flashWeb:} graphical modeling of web applications for data management,2007,1,6,14.587,False,
mdwe,llama3.2:3b,few-shot-random,3,A model-driven development framework for enterprise Web services,2007,0,6,14.955,False,
mdwe,llama3.2:3b,few-shot-random,3,{WebTE:} {MDA} transformation engine for web applications,2007,1,6,11.965,False,
mdwe,llama3.2:3b,few-shot-random,3,"Model-driven development of web applications with {UWA,} {MVC} and {JavaServer} faces",2007,1,6,13.644,False,
mdwe,llama3.2:3b,few-shot-random,3,Using established Web Engineering knowledge in model-driven approaches,2007,1,6,11.172,False,
mdwe,llama3.2:3b,few-shot-random,3,The {UM-MAIS} Methodology for Multi-channel Adaptive Web Information Systems,2007,0,6,15.985,False,
mdwe,llama3.2:3b,few-shot-random,3,Model-driven design and development of semantic Web service applications,2007,1,6,14.682,False,
mdwe,llama3.2:3b,few-shot-random,3,Tool support for model checking of web application designs,2007,1,6,9.69,False,
mdwe,llama3.2:3b,few-shot-random,3,Assembling Composite Web Services from Autonomous Components,2007,0,6,15.717,False,
mdwe,llama3.2:3b,few-shot-random,3,Data and web management research at Politecnico di Milano,2007,0,4,4.794,False,
mdwe,llama3.2:3b,few-shot-random,3,Encoding process algebraic descriptions of web services into {BPEL},2007,0,6,4.422,False,
mdwe,llama3.2:3b,few-shot-random,3,A framework for deriving semantic web services,2007,0,6,5.734,False,
mdwe,llama3.2:3b,few-shot-random,3,Functional web applications,2007,0,6,3.477,False,
mdwe,llama3.2:3b,few-shot-random,3,Integrating value-based requirement engineering models to webml using vip business modeling framework,2007,0,6,4.728,False,
mdwe,llama3.2:3b,few-shot-random,3,"Think global, act local: implementing model management with domain-specific integration languages",2007,0,6,4.901,False,
mdwe,llama3.2:3b,few-shot-random,3,Progress in Web-based decision support technologies,2007,0,4,4.818,False,
mdwe,llama3.2:3b,few-shot-random,3,A context-based mediation approach to compose semantic Web services,2007,0,6,4.048,False,
mdwe,llama3.2:3b,few-shot-random,3,Movie forecast Guru: A Web-based {DSS} for Hollywood managers,2007,0,4,4.603,False,
mdwe,llama3.2:3b,few-shot-random,3,Ontology-based artefact management in automotive electronics,2007,0,4,3.696,False,
mdwe,llama3.2:3b,few-shot-random,3,Bridging {WebML} to model-driven engineering: from document type definitions to meta object facility,2007,1,6,5.544,False,
